,cell name,current,proj,stress,mouse,drug type,drug state,firing rate,sweep
351,m101 s3c2,200,PAG,stress,671-L,,baseline,30.666666666666668,1125.0
352,m101 s3c3,0,PAG,stress,671-L,,baseline,0.0,1317.5
353,m101 s3c3,20,PAG,stress,671-L,,baseline,0.5,1318.5
354,m101 s3c3,40,PAG,stress,671-L,,baseline,2.5,1319.5
355,m101 s3c3,60,PAG,stress,671-L,,baseline,6.0,1320.5
356,m101 s3c3,80,PAG,stress,671-L,,baseline,10.5,1321.5
357,m101 s3c3,100,PAG,stress,671-L,,baseline,12.5,1322.5
358,m101 s3c3,120,PAG,stress,671-L,,baseline,16.5,1323.5
359,m101 s3c3,140,PAG,stress,671-L,,baseline,18.5,1324.5
360,m101 s3c3,160,PAG,stress,671-L,,baseline,22.0,1325.5
361,m101 s3c3,180,PAG,stress,671-L,,baseline,23.5,1326.5
362,m101 s3c3,200,PAG,stress,671-L,,baseline,25.5,1327.5
363,m102 s1c1,0,BNST,naive,675-RL,,baseline,5.333333333333333,16.0
364,m102 s1c1,20,BNST,naive,675-RL,,baseline,10.0,17.0
365,m102 s1c1,40,BNST,naive,675-RL,,baseline,14.0,18.0
366,m102 s1c1,60,BNST,naive,675-RL,,baseline,12.666666666666666,19.0
367,m102 s1c1,80,BNST,naive,675-RL,,baseline,8.0,20.0
368,m102 s1c1,100,BNST,naive,675-RL,,baseline,8.666666666666666,21.0
369,m102 s1c1,120,BNST,naive,675-RL,,baseline,6.666666666666667,22.0
370,m102 s1c1,140,BNST,naive,675-RL,,baseline,6.0,23.0
371,m102 s1c1,160,BNST,naive,675-RL,,baseline,6.0,24.0
372,m102 s1c1,180,BNST,naive,675-RL,,baseline,5.333333333333333,25.0
373,m102 s1c1,200,BNST,naive,675-RL,,baseline,5.333333333333333,26.0
374,m102 s1c2,0,BNST,naive,675-RL,,baseline,0.6666666666666666,133.0
375,m102 s1c2,20,BNST,naive,675-RL,,baseline,11.333333333333334,134.0
376,m102 s1c2,40,BNST,naive,675-RL,,baseline,20.666666666666668,135.0
377,m102 s1c2,60,BNST,naive,675-RL,,baseline,30.0,136.0
378,m102 s1c2,80,BNST,naive,675-RL,,baseline,34.0,137.0
379,m102 s1c2,100,BNST,naive,675-RL,,baseline,39.333333333333336,138.0
380,m102 s1c2,120,BNST,naive,675-RL,,baseline,40.666666666666664,139.0
381,m102 s1c2,140,BNST,naive,675-RL,,baseline,36.0,140.0
382,m102 s1c2,160,BNST,naive,675-RL,,baseline,20.0,141.0
383,m102 s1c2,180,BNST,naive,675-RL,,baseline,16.666666666666668,142.0
384,m102 s1c2,200,BNST,naive,675-RL,,baseline,12.666666666666666,143.0
385,m103 s1c1,0,PAG,naive,675-L,,baseline,0.0,16.0
386,m103 s1c1,20,PAG,naive,675-L,,baseline,0.0,17.0
387,m103 s1c1,40,PAG,naive,675-L,,baseline,6.666666666666667,18.0
388,m103 s1c1,60,PAG,naive,675-L,,baseline,12.666666666666666,19.0
389,m103 s1c1,80,PAG,naive,675-L,,baseline,16.0,20.0
390,m103 s1c1,100,PAG,naive,675-L,,baseline,16.666666666666668,21.0
391,m103 s1c1,120,PAG,naive,675-L,,baseline,16.0,22.0
392,m103 s1c1,140,PAG,naive,675-L,,baseline,14.666666666666666,23.0
393,m103 s1c1,160,PAG,naive,675-L,,baseline,10.0,24.0
394,m103 s1c1,180,PAG,naive,675-L,,baseline,8.666666666666666,25.0
395,m103 s1c1,200,PAG,naive,675-L,,baseline,6.666666666666667,26.0
396,m103 s2c1,0,PAG,naive,675-L,,baseline,0.0,164.0
397,m103 s2c1,20,PAG,naive,675-L,,baseline,1.3333333333333333,165.0
398,m103 s2c1,40,PAG,naive,675-L,,baseline,7.333333333333333,166.0
399,m103 s2c1,60,PAG,naive,675-L,,baseline,10.0,167.0
400,m103 s2c1,80,PAG,naive,675-L,,baseline,13.333333333333334,168.0
401,m103 s2c1,100,PAG,naive,675-L,,baseline,14.666666666666666,169.0
402,m103 s2c1,120,PAG,naive,675-L,,baseline,16.0,170.0
403,m103 s2c1,140,PAG,naive,675-L,,baseline,19.333333333333332,171.0
404,m103 s2c1,160,PAG,naive,675-L,,baseline,18.666666666666668,172.0
405,m103 s2c1,180,PAG,naive,675-L,,baseline,18.0,173.0
406,m103 s2c1,200,PAG,naive,675-L,,baseline,16.666666666666668,174.0
407,m103 s2c2,0,PAG,naive,675-L,,baseline,0.0,282.0
408,m103 s2c2,20,PAG,naive,675-L,,baseline,0.0,283.0
409,m103 s2c2,40,PAG,naive,675-L,,baseline,2.0,284.0
410,m103 s2c2,60,PAG,naive,675-L,,baseline,8.0,285.0
411,m103 s2c2,80,PAG,naive,675-L,,baseline,12.666666666666666,286.0
412,m103 s2c2,100,PAG,naive,675-L,,baseline,16.666666666666668,287.0
413,m103 s2c2,120,PAG,naive,675-L,,baseline,21.333333333333332,288.0
414,m103 s2c2,140,PAG,naive,675-L,,baseline,25.333333333333332,289.0
415,m103 s2c2,160,PAG,naive,675-L,,baseline,28.666666666666668,290.0
416,m103 s2c2,180,PAG,naive,675-L,,baseline,30.666666666666668,291.0
417,m103 s2c2,200,PAG,naive,675-L,,baseline,30.0,292.0
418,m103 s3c1,0,PAG,naive,675-L,,baseline,0.0,415.0
419,m103 s3c1,20,PAG,naive,675-L,,baseline,0.0,416.0
420,m103 s3c1,40,PAG,naive,675-L,,baseline,0.0,417.0
421,m103 s3c1,60,PAG,naive,675-L,,baseline,0.6666666666666666,418.0
422,m103 s3c1,80,PAG,naive,675-L,,baseline,2.6666666666666665,419.0
423,m103 s3c1,100,PAG,naive,675-L,,baseline,3.3333333333333335,420.0
424,m103 s3c1,120,PAG,naive,675-L,,baseline,4.0,421.0
425,m103 s3c1,140,PAG,naive,675-L,,baseline,3.3333333333333335,422.0
426,m103 s3c1,160,PAG,naive,675-L,,baseline,3.3333333333333335,423.0
427,m103 s3c1,180,PAG,naive,675-L,,baseline,3.3333333333333335,424.0
428,m103 s3c1,200,PAG,naive,675-L,,baseline,4.0,425.0
429,m103 s3c2,0,PAG,naive,675-L,,baseline,0.0,533.0
430,m103 s3c2,20,PAG,naive,675-L,,baseline,2.0,534.0
431,m103 s3c2,40,PAG,naive,675-L,,baseline,7.333333333333333,535.0
432,m103 s3c2,60,PAG,naive,675-L,,baseline,14.666666666666666,536.0
433,m103 s3c2,80,PAG,naive,675-L,,baseline,14.666666666666666,537.0
434,m103 s3c2,100,PAG,naive,675-L,,baseline,9.333333333333334,538.0
435,m103 s3c2,120,PAG,naive,675-L,,baseline,7.333333333333333,539.0
436,m103 s3c2,140,PAG,naive,675-L,,baseline,4.666666666666667,540.0
437,m103 s3c2,160,PAG,naive,675-L,,baseline,4.666666666666667,541.0
438,m103 s3c2,180,PAG,naive,675-L,,baseline,4.0,542.0
439,m103 s3c2,200,PAG,naive,675-L,,baseline,4.0,543.0
440,m103 s3c3,0,PAG,naive,675-L,,baseline,0.0,672.0
441,m103 s3c3,20,PAG,naive,675-L,,baseline,0.0,673.0
442,m103 s3c3,40,PAG,naive,675-L,,baseline,0.6666666666666666,674.0
443,m103 s3c3,60,PAG,naive,675-L,,baseline,6.0,675.0
444,m103 s3c3,80,PAG,naive,675-L,,baseline,12.0,676.0
445,m103 s3c3,100,PAG,naive,675-L,,baseline,18.0,677.0
446,m103 s3c3,120,PAG,naive,675-L,,baseline,23.333333333333332,678.0
447,m103 s3c3,140,PAG,naive,675-L,,baseline,29.333333333333332,679.0
448,m103 s3c3,160,PAG,naive,675-L,,baseline,34.666666666666664,680.0
449,m103 s3c3,180,PAG,naive,675-L,,baseline,40.0,681.0
450,m103 s3c3,200,PAG,naive,675-L,,baseline,44.666666666666664,682.0
451,m103 s3c4,0,PAG,naive,675-L,,baseline,2.0,790.0
452,m103 s3c4,20,PAG,naive,675-L,,baseline,3.3333333333333335,791.0
453,m103 s3c4,40,PAG,naive,675-L,,baseline,9.333333333333334,792.0
454,m103 s3c4,60,PAG,naive,675-L,,baseline,12.666666666666666,793.0
455,m103 s3c4,80,PAG,naive,675-L,,baseline,15.333333333333334,794.0
456,m103 s3c4,100,PAG,naive,675-L,,baseline,18.666666666666668,795.0
457,m103 s3c4,120,PAG,naive,675-L,,baseline,18.0,796.0
458,m103 s3c4,140,PAG,naive,675-L,,baseline,19.333333333333332,797.0
459,m103 s3c4,160,PAG,naive,675-L,,baseline,16.0,798.0
460,m103 s3c4,180,PAG,naive,675-L,,baseline,11.333333333333334,799.0
461,m103 s3c4,200,PAG,naive,675-L,,baseline,8.666666666666666,800.0
462,m103 s3c5,0,PAG,naive,675-L,,baseline,0.0,908.0
463,m103 s3c5,20,PAG,naive,675-L,,baseline,0.0,909.0
464,m103 s3c5,40,PAG,naive,675-L,,baseline,2.0,910.0
465,m103 s3c5,60,PAG,naive,675-L,,baseline,3.3333333333333335,911.0
466,m103 s3c5,80,PAG,naive,675-L,,baseline,4.666666666666667,912.0
467,m103 s3c5,100,PAG,naive,675-L,,baseline,5.333333333333333,913.0
468,m103 s3c5,120,PAG,naive,675-L,,baseline,5.333333333333333,914.0
469,m103 s3c5,140,PAG,naive,675-L,,baseline,7.333333333333333,915.0
470,m103 s3c5,160,PAG,naive,675-L,,baseline,7.333333333333333,916.0
471,m103 s3c5,180,PAG,naive,675-L,,baseline,7.333333333333333,917.0
472,m103 s3c5,200,PAG,naive,675-L,,baseline,6.0,918.0
473,m103 s3c6,0,PAG,naive,675-L,,baseline,0.0,1026.0
474,m103 s3c6,20,PAG,naive,675-L,,baseline,0.0,1027.0
475,m103 s3c6,40,PAG,naive,675-L,,baseline,0.0,1028.0
476,m103 s3c6,60,PAG,naive,675-L,,baseline,0.0,1029.0
477,m103 s3c6,80,PAG,naive,675-L,,baseline,0.0,1030.0
478,m103 s3c6,100,PAG,naive,675-L,,baseline,0.0,1031.0
479,m103 s3c6,120,PAG,naive,675-L,,baseline,2.0,1032.0
480,m103 s3c6,140,PAG,naive,675-L,,baseline,2.0,1033.0
481,m103 s3c6,160,PAG,naive,675-L,,baseline,4.0,1034.0
482,m103 s3c6,180,PAG,naive,675-L,,baseline,4.0,1035.0
483,m103 s3c6,200,PAG,naive,675-L,,baseline,6.0,1036.0
484,m104 s1c1,0,BNST,stress,671-0,,baseline,0.0,16.0
485,m104 s1c1,20,BNST,stress,671-0,,baseline,0.0,17.0
486,m104 s1c1,40,BNST,stress,671-0,,baseline,0.0,18.0
487,m104 s1c1,60,BNST,stress,671-0,,baseline,12.666666666666666,19.0
488,m104 s1c1,80,BNST,stress,671-0,,baseline,26.666666666666668,20.0
489,m104 s1c1,100,BNST,stress,671-0,,baseline,28.0,21.0
490,m104 s1c1,120,BNST,stress,671-0,,baseline,29.333333333333332,22.0
491,m104 s1c1,140,BNST,stress,671-0,,baseline,25.333333333333332,23.0
492,m104 s1c1,160,BNST,stress,671-0,,baseline,19.333333333333332,24.0
493,m104 s1c1,180,BNST,stress,671-0,,baseline,20.0,25.0
494,m104 s1c1,200,BNST,stress,671-0,,baseline,16.0,26.0
495,m104 s2c1,0,BNST,stress,671-0,,baseline,0.0,154.0
496,m104 s2c1,20,BNST,stress,671-0,,baseline,2.0,155.0
497,m104 s2c1,40,BNST,stress,671-0,,baseline,8.0,156.0
498,m104 s2c1,60,BNST,stress,671-0,,baseline,12.0,157.0
499,m104 s2c1,80,BNST,stress,671-0,,baseline,15.333333333333334,158.0
500,m104 s2c1,100,BNST,stress,671-0,,baseline,14.0,159.0
501,m104 s2c1,120,BNST,stress,671-0,,baseline,14.0,160.0
502,m104 s2c1,140,BNST,stress,671-0,,baseline,14.0,161.0
503,m104 s2c1,160,BNST,stress,671-0,,baseline,10.666666666666666,162.0
504,m104 s2c1,180,BNST,stress,671-0,,baseline,10.0,163.0
505,m104 s2c1,200,BNST,stress,671-0,,baseline,10.0,164.0
506,m104 s2c2,0,BNST,stress,671-0,,baseline,3.3333333333333335,272.0
507,m104 s2c2,20,BNST,stress,671-0,,baseline,8.666666666666666,273.0
508,m104 s2c2,40,BNST,stress,671-0,,baseline,12.0,274.0
509,m104 s2c2,60,BNST,stress,671-0,,baseline,16.666666666666668,275.0
510,m104 s2c2,80,BNST,stress,671-0,,baseline,22.0,276.0
511,m104 s2c2,100,BNST,stress,671-0,,baseline,25.333333333333332,277.0
512,m104 s2c2,120,BNST,stress,671-0,,baseline,28.666666666666668,278.0
513,m104 s2c2,140,BNST,stress,671-0,,baseline,30.666666666666668,279.0
514,m104 s2c2,160,BNST,stress,671-0,,baseline,34.0,280.0
515,m104 s2c2,180,BNST,stress,671-0,,baseline,36.0,281.0
516,m104 s2c2,200,BNST,stress,671-0,,baseline,37.333333333333336,282.0
517,m104 s2c3,0,BNST,stress,671-0,,baseline,0.0,390.0
518,m104 s2c3,20,BNST,stress,671-0,,baseline,1.3333333333333333,391.0
519,m104 s2c3,40,BNST,stress,671-0,,baseline,5.333333333333333,392.0
520,m104 s2c3,60,BNST,stress,671-0,,baseline,4.666666666666667,393.0
521,m104 s2c3,80,BNST,stress,671-0,,baseline,5.333333333333333,394.0
522,m104 s2c3,100,BNST,stress,671-0,,baseline,4.666666666666667,395.0
523,m104 s2c3,120,BNST,stress,671-0,,baseline,6.0,396.0
524,m104 s2c3,140,BNST,stress,671-0,,baseline,6.0,397.0
525,m104 s2c3,160,BNST,stress,671-0,,baseline,6.0,398.0
526,m104 s2c3,180,BNST,stress,671-0,,baseline,6.666666666666667,399.0
527,m104 s2c3,200,BNST,stress,671-0,,baseline,6.666666666666667,400.0
528,m104 s3c1,0,BNST,stress,671-0,,baseline,0.0,637.0
529,m104 s3c1,20,BNST,stress,671-0,,baseline,0.0,638.0
530,m104 s3c1,40,BNST,stress,671-0,,baseline,0.0,639.0
531,m104 s3c1,60,BNST,stress,671-0,,baseline,6.666666666666667,640.0
532,m104 s3c1,80,BNST,stress,671-0,,baseline,12.666666666666666,641.0
533,m104 s3c1,100,BNST,stress,671-0,,baseline,18.666666666666668,642.0
534,m104 s3c1,120,BNST,stress,671-0,,baseline,23.333333333333332,643.0
535,m104 s3c1,140,BNST,stress,671-0,,baseline,26.666666666666668,644.0
536,m104 s3c1,160,BNST,stress,671-0,,baseline,26.0,645.0
537,m104 s3c1,180,BNST,stress,671-0,,baseline,20.0,646.0
538,m104 s3c1,200,BNST,stress,671-0,,baseline,15.333333333333334,647.0
539,m104 s4c1,0,BNST,stress,671-0,,baseline,0.0,843.0
540,m104 s4c1,20,BNST,stress,671-0,,baseline,0.0,844.0
541,m104 s4c1,40,BNST,stress,671-0,,baseline,1.3333333333333333,845.0
542,m104 s4c1,60,BNST,stress,671-0,,baseline,2.0,846.0
543,m104 s4c1,80,BNST,stress,671-0,,baseline,2.6666666666666665,847.0
544,m104 s4c1,100,BNST,stress,671-0,,baseline,2.6666666666666665,848.0
545,m104 s4c1,120,BNST,stress,671-0,,baseline,3.3333333333333335,849.0
546,m104 s4c1,140,BNST,stress,671-0,,baseline,3.3333333333333335,850.0
547,m104 s4c1,160,BNST,stress,671-0,,baseline,3.3333333333333335,851.0
548,m104 s4c1,180,BNST,stress,671-0,,baseline,3.3333333333333335,852.0
549,m104 s4c1,200,BNST,stress,671-0,,baseline,3.3333333333333335,853.0
550,m105 s2c2,0,BNST,stress,674-L,,baseline,0.0,252.0
551,m105 s2c2,20,BNST,stress,674-L,,baseline,1.3333333333333333,253.0
552,m105 s2c2,40,BNST,stress,674-L,,baseline,5.333333333333333,254.0
553,m105 s2c2,60,BNST,stress,674-L,,baseline,6.666666666666667,255.0
554,m105 s2c2,80,BNST,stress,674-L,,baseline,4.666666666666667,256.0
555,m105 s2c2,100,BNST,stress,674-L,,baseline,6.0,257.0
556,m105 s2c2,120,BNST,stress,674-L,,baseline,4.0,258.0
557,m105 s2c2,140,BNST,stress,674-L,,baseline,4.666666666666667,259.0
558,m105 s2c2,160,BNST,stress,674-L,,baseline,4.666666666666667,260.0
559,m105 s2c2,180,BNST,stress,674-L,,baseline,3.3333333333333335,261.0
560,m105 s2c2,200,BNST,stress,674-L,,baseline,3.3333333333333335,262.0
561,m105 s2c3,0,BNST,stress,674-L,,baseline,0.0,370.0
562,m105 s2c3,20,BNST,stress,674-L,,baseline,0.0,371.0
563,m105 s2c3,40,BNST,stress,674-L,,baseline,3.3333333333333335,372.0
564,m105 s2c3,60,BNST,stress,674-L,,baseline,4.666666666666667,373.0
565,m105 s2c3,80,BNST,stress,674-L,,baseline,5.333333333333333,374.0
566,m105 s2c3,100,BNST,stress,674-L,,baseline,8.0,375.0
567,m105 s2c3,120,BNST,stress,674-L,,baseline,7.333333333333333,376.0
568,m105 s2c3,140,BNST,stress,674-L,,baseline,6.666666666666667,377.0
569,m105 s2c3,160,BNST,stress,674-L,,baseline,6.666666666666667,378.0
570,m105 s2c3,180,BNST,stress,674-L,,baseline,6.0,379.0
571,m105 s2c3,200,BNST,stress,674-L,,baseline,6.0,380.0
572,m105 s3c2,0,BNST,stress,674-L,,baseline,0.0,504.0
573,m105 s3c2,20,BNST,stress,674-L,,baseline,0.0,505.0
574,m105 s3c2,40,BNST,stress,674-L,,baseline,0.0,506.0
575,m105 s3c2,60,BNST,stress,674-L,,baseline,0.0,507.0
576,m105 s3c2,80,BNST,stress,674-L,,baseline,0.6666666666666666,508.0
577,m105 s3c2,100,BNST,stress,674-L,,baseline,2.0,509.0
578,m105 s3c2,120,BNST,stress,674-L,,baseline,2.6666666666666665,510.0
579,m105 s3c2,140,BNST,stress,674-L,,baseline,2.6666666666666665,511.0
580,m105 s3c2,160,BNST,stress,674-L,,baseline,4.0,512.0
581,m105 s3c2,180,BNST,stress,674-L,,baseline,4.666666666666667,513.0
582,m105 s3c2,200,BNST,stress,674-L,,baseline,4.666666666666667,514.0
583,m106 s1c1,0,BNST,naive,675-R,,baseline,0.0,16.0
584,m106 s1c1,20,BNST,naive,675-R,,baseline,0.6666666666666666,17.0
585,m106 s1c1,40,BNST,naive,675-R,,baseline,2.0,18.0
586,m106 s1c1,60,BNST,naive,675-R,,baseline,2.6666666666666665,19.0
587,m106 s1c1,80,BNST,naive,675-R,,baseline,2.6666666666666665,20.0
588,m106 s1c1,100,BNST,naive,675-R,,baseline,2.6666666666666665,21.0
589,m106 s1c1,120,BNST,naive,675-R,,baseline,2.6666666666666665,22.0
590,m106 s1c1,140,BNST,naive,675-R,,baseline,2.0,23.0
591,m106 s1c1,160,BNST,naive,675-R,,baseline,2.0,24.0
592,m106 s1c1,180,BNST,naive,675-R,,baseline,2.0,25.0
593,m106 s1c1,200,BNST,naive,675-R,,baseline,2.0,26.0
594,m106 s1c2,0,BNST,naive,675-R,,baseline,0.0,134.0
595,m106 s1c2,20,BNST,naive,675-R,,baseline,0.0,135.0
596,m106 s1c2,40,BNST,naive,675-R,,baseline,0.6666666666666666,136.0
597,m106 s1c2,60,BNST,naive,675-R,,baseline,5.333333333333333,137.0
598,m106 s1c2,80,BNST,naive,675-R,,baseline,10.0,138.0
599,m106 s1c2,100,BNST,naive,675-R,,baseline,14.0,139.0
600,m106 s1c2,120,BNST,naive,675-R,,baseline,16.0,140.0
601,m106 s1c2,140,BNST,naive,675-R,,baseline,18.0,141.0
602,m106 s1c2,160,BNST,naive,675-R,,baseline,19.333333333333332,142.0
603,m106 s1c2,180,BNST,naive,675-R,,baseline,20.666666666666668,143.0
604,m106 s1c2,200,BNST,naive,675-R,,baseline,20.666666666666668,144.0
605,m106 s1c3,0,BNST,naive,675-R,,baseline,1.3333333333333333,272.0
606,m106 s1c3,20,BNST,naive,675-R,,baseline,10.0,273.0
607,m106 s1c3,40,BNST,naive,675-R,,baseline,10.666666666666666,274.0
608,m106 s1c3,60,BNST,naive,675-R,,baseline,11.333333333333334,275.0
609,m106 s1c3,80,BNST,naive,675-R,,baseline,10.0,276.0
610,m106 s1c3,100,BNST,naive,675-R,,baseline,8.666666666666666,277.0
611,m106 s1c3,120,BNST,naive,675-R,,baseline,8.0,278.0
612,m106 s1c3,140,BNST,naive,675-R,,baseline,7.333333333333333,279.0
613,m106 s1c3,160,BNST,naive,675-R,,baseline,7.333333333333333,280.0
614,m106 s1c3,180,BNST,naive,675-R,,baseline,6.0,281.0
615,m106 s1c3,200,BNST,naive,675-R,,baseline,6.0,282.0
616,m106 s1c4,0,BNST,naive,675-R,,baseline,0.0,390.0
617,m106 s1c4,20,BNST,naive,675-R,,baseline,6.666666666666667,391.0
618,m106 s1c4,40,BNST,naive,675-R,,baseline,10.666666666666666,392.0
619,m106 s1c4,60,BNST,naive,675-R,,baseline,10.0,393.0
620,m106 s1c4,80,BNST,naive,675-R,,baseline,8.666666666666666,394.0
621,m106 s1c4,100,BNST,naive,675-R,,baseline,6.666666666666667,395.0
622,m106 s1c4,120,BNST,naive,675-R,,baseline,6.0,396.0
623,m106 s1c4,140,BNST,naive,675-R,,baseline,4.666666666666667,397.0
624,m106 s1c4,160,BNST,naive,675-R,,baseline,4.0,398.0
625,m106 s1c4,180,BNST,naive,675-R,,baseline,4.0,399.0
626,m106 s1c4,200,BNST,naive,675-R,,baseline,4.0,400.0
627,m106 s2c1,0,BNST,naive,675-R,,baseline,0.0,508.0
628,m106 s2c1,20,BNST,naive,675-R,,baseline,0.6666666666666666,509.0
629,m106 s2c1,40,BNST,naive,675-R,,baseline,11.333333333333334,510.0
